remitente v (relacionado  ID);Detalle
b6a7c3ea-6f57-af3f-a10e-5dc0d1b449f7;SOLICITA  APOYO PARA EL MANTENIMIENTO  GENERAL DE TRACTOR  AGRICOLA  DE LA COMUNIDAD.
4908b0b1-3fc5-b955-0ff3-5564950bb809;SOLICITA REGALOS Y 04 OVEJAS PARA FESTIGAR DIA DE LA MADRE
18ad9746-c46f-4012-b6d3-59f95107d9ae;SOLICITA  APOYO CON  MADERA EN  DESUSO, PARA  LE•A.
997efef3-5f02-b8ce-4a38-58c1ed4493e5;"SOLICITA  UNA  REUNION PARA TRATAR LA SIGUIENTE AGENDA.
1. CUARTA GUARDIA 
2. TEMA  SOCIO AMBIENTAL 
3. TRATO DIRECTO 
"
d75a5444-6fe6-3351-7a97-556495ddc847;SOLICITA REPOSICION  DE PUESTO LABORAL  POR DISPIDO ARBITRARIO  BAJO APERCIBIMIENTO DE LEY.  INDICA QUE  CASO CONTRARIO SE VERA OBLIGADO  A  RECURRIR AL ORGANO JURISDICCIONAL.   ADJUNTA FOTOCOPIAS DE CARTAS PRESENTADAS ANTERIORMENTE. 
6c70f17f-33af-56e9-f720-57c781d3c637;SOLICITA  APOYO  CON DONACION DE MADERAMEN EN CALIDAD  DE  DESUSO.
5f59a063-0e7d-12da-2130-55f9f74c4fa0;BECA AIDEE FARFAM MERMA - ALQUILER HABITACION NOV 2015 S/.250.00
5fb10997-5582-bb46-6c27-561d627e83f5;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MARZO  Y ABRIL DEL 2019. EDISON CCAPA SUCLLE.
77211f26-951a-e73a-a267-5ba3298139c6;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MARZO  A JUNIO  DEL 2018. MEDALI  CHILO  ANCCA.
e0ee6606-f083-9527-af08-55a45f6fedb3;SOLICITA APOYO ECONOMICO POR EL ANIVERSARIO C.C. MAMANOCA 
d62b401b-a490-9a49-6bd9-57634216e440;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MAYO DEL 2018. DANY INGRIS CHULLO MAMANI
49064fd9-5f58-1e92-24ac-55aad76b7718;"SOLICITA APOYO ECONOMICO PARA LA  CONFECCION DE  BUZOS, PARA LA PROMOCION  DEL 6TO GRADO ""D"" DE LA I.E.  DICHA SECCION CUENTA  CON 28 ALUMNOS  ENTRE NI•OS Y NI•AS. "
9f2629d1-c90e-9d10-90dc-56c242efb4fd;SOLICITA REMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE OCTUBRE  DEL PRESENTE A•O.WILLIAM USKA MERMA.
2c067bdc-d9c1-466c-236d-55e46226dd28;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JULIO  Y AGOSTO DEL 2017. JHOSEP  P.  CHARCA  MERMA.
1d2ddc30-0a7c-04e1-ce1d-59891b9929d7;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  MARZO A JUNIO   DEL 2019. GIULIANA ELVA SAICO CHACCA. 
82275341-823f-3949-171f-575e29fd96e9;SOLICITA  SEMILLA  DE  AVENA PARA  FORRAJE DE COMUNEROS DEL SECTOR.
1de2648c-2f4d-c6ba-7aee-5876aac821c5;SOLICITA REUNION PARA UN DIALOGO  ENTRE  LA  COMUNIDAD  ALTO HUARCA  Y LA EMPRESA, PARA LO CUAL  SOLICITA  PRESENCIA DE  GERENCIA GENERAL,  FECHA  SUGERIDA 16 DE JULIO DEL PRESENTE, EN ATENCION AL CONVENIO COOPERACION.
cd97b3f3-d1af-4bac-cf86-5c6cc1e5ce89;"SOLICITA TRANSFERENCIA DE  DESEMBOLSO PARA LA EJECUCION DEL PROYECTO  ""CONSTRUCCION DE LETRINAS DOMICILIARIAS  C.P. BUENA  VISTA - CONDOROMA- ESPINAR - CUSCO"".
"
bfc498ac-c43d-8db1-f686-56030eacdb33;SOLICITA REEMBOLSO DE BECA DE MES DE NOVIEMBRE DEL 2015. MILNER NISWANDER UMASI LLAVE.
7ff3032d-0943-f6ad-6337-5ac6daea8711;SOLICITA  APOYO ECONOMICO  PARA SU  UNIDAD  PRODUCTIVA.
e8c508d8-d19c-e830-0185-5853178ac52a;SOLICITA UNA REUNION DE  URGENCIA PARA TRATAR AGENDAS DE LA EMPRESA  MYSER S.A.  DICHA REUNION PETICIONA PARA EL DIA 07 DE NOVIEMBRE DEL PRESENTE. 
570be9fa-fe30-e34c-c7ef-574cd8d0ea1e;SOLICITA REEMBOLSO DE BECA DE  ESTUDIOS, CORRESPONDIENTE A MES DE JUNIO DEL 2016.  JOSE FRANCISCO CORDOVA PACCO.
611c90fb-d2b0-5448-f693-5cf0041353fc;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JUNIO  DEL 2019. JOSE ALBERTO CHULLO  CHOQUEPURA
76bbda55-30db-f45a-2ccc-5be25a452be3;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE SEPTIEMBRE DEL 2018.  EDGAR  TAQUIMA CORDOVA.
a95c9430-04d1-5f0b-f125-55f04308f754;SOLICITA  CONSIDERACION  Y PROGRAMACION  EN CAMPA•A  AGRICOLA  EN EL PREDIO  AUTE•A PULPERA.
c9e310a8-ca80-b34f-fa80-57fc41c56fac;SOLICITA  EL CUMPLIMIENTO DE A CUERDOS TRATADOS EN   EL CREE EN  MES DE  FEBRERO  DEL A•O 2017. ASI MISMO EL CUMPLIEMINTO DE  EIA  Y COMPROMISOS   ASUMIDOS  CON EL SECTOR. INDICA DE NO SER ATENDIDOS ESTARAN TOMANDO OTRAS ACCIONES.
7baff535-8703-4cf7-95d8-55f0accad8d5;SOLICITA  PAGO DE SERVICIO DE  TRANSPORTE  DE PASAJERO. CORRESPONDIENTE AL MES DE  DICIEMBRE 2018.
c7d6c0ee-6b99-f275-f769-556495276abc;SOLICITA  REUNION  CON GERENCIA PARA  TRATAR  PROBLEMAS CON RELACION A ALIMENTOS BALANCEADOS QUE SE ENTREGA  A  UNA  SOLA  INSTITUCION.DICHA.   REUNION A LLEVARSE A  CABO EL 02 E MARZO DEL PRESENTE A•O,  A  HORAS 10:00 AM EN EL LOCAL  COMUNAL DE HUISA  CCOLLANA.
e988114f-8543-859c-c61c-55f0a5951dcc;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE SEPTIEMBRE  DEL 2017 LAURA  GLADYS  CARLOS  ALVAREZ.
b67000c6-7972-388f-10a2-5aecad35fd08;SOLICITA REMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JUNIO  Y AGOSTO DEL 2019. JHON M.  CCAPA PHOCCO
fe6508ba-bda8-ba6b-eadf-55808535d695;INVITA A SESION ORDINARIA DEL COMITE DE GESTION DEL 8VO Y 9NO APORTE DEL CONVENIO MARCO, LLEVARSE A CABO EL DIA MARTES 30 DE MAYO DEL 2017. A HORAS 5:00 PM. EN EL AUDITORIO DE LA MUNICIPALIDAD PROVINCIAL DE ESPINAR PARA TRATAR LAS AGENDAS
bb415e94-8d26-fbb1-80b5-583dffe1e85e;HACE DE  CONOCIMIENTO  Y ACLARA SOBRE LA  CONTRATACION Y HABERES DEL GERENTE  GENERAL  DE  MYSER.
5303c396-82cb-4e24-9cce-5612dce48db1;SOLICITA REMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE AGOSTO  A  DICIEMBRE  DEL PRESENTE A•O.  VLADIMIR LENIN CCORAHUA QUISPE.
d18e2de0-dacd-4cc5-9d43-576b25bb5da9; SOLICITA REEMBOLSO DE BECA DE ESTUDIOS, CORRESPONDIENTE AL MES DE JULIO Y AGOSTO DEL 2016.  DEYSI  CCAHUATA  UMASI.
4dbf3d8c-087a-ab5f-897f-55b164cb3c93;"SOLICITA TRANSFERENCIA DE 8VO Y 9NO APORTE:
PY MEJORAMIENTO DE LA PRODUCCION PECUARIA EN LA C.C. ALTO AYRACOLLANA COPORAQUE
PY IMPLEMENTACION DE PALACIO MUNICIPAL DEL CP URINSAYA COPORAQUE"
14e683ff-3857-11ff-1ec5-556495bf88ef;"SOLICITA  APOYO CON  SEMILLA  DE  AVENA  Y PASTOS  MEJORADOS.
ADJUNTA RELACION DE COMUNEROS DEL SECTOR HUINUMA PAMPA."
173d113b-0d91-7d1d-dd6b-5758902565b7;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  NOVIEMBRE  Y DICIEMBRE EL 2019. JHADY KANA  QUISPE.
a65d5632-0205-cca3-1707-556495e84bbb;COMUNICA DECIDIERON X UNAMINIDAD Y ACUERDO SECTORIAL CAMBIAR CONSTRUCCI‡N IGLESIA X CONSTRUCCI‡N LOCAL SECTORIAL DE MATERIAL NOBLE Y SE CONTARµ CON 2 MAESTROS Y 4 PEONES DEL SECTOR, MENCIONAN MONTO QUE LES CORRESPONDE S/.48,333.00 Y QUE ADJUNTA ACTA, COMO NO PRESENT‡ SE LE PREGUNT‡ E INDIC‡ YA LA ENTREG‡ ANTERIORMENTE
4b4de471-6044-667d-28fd-55f1a224fc3a;BECA MILUSKA FABIOLA QUISPE OLARTE 3RA, 4TA Y 5TA CUOTA
c52f4b78-4e50-1120-3f2a-55aadf3127da;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE FEBRERO  Y MARZO  DEL 2018. KELLY Y.  ANCCA RAMIREZ.
3374163c-d7a0-993e-27de-564ea65e0461;PROPONE ALTERNATIVA  DE SOLUCION POR PROBLEMAS  DERIVADOS POR LA  FALTA  DE  AGUA DEL MANANTE MICCAYO Y CCOLPA.  INDICA, SEGUN   LOS ACUERDOS  ARRIBADOS PROPONE  VENDER EL TERRENO EN LA SUMA DE DOS MILLONES DE  SOLES, CON EL  COMPROMISO DE QUE AL DIA  SIGUIENTE SE  CONCRETE LA COMPRA VENTA REAL DEL TERRENO EN CONFLICTO Y SE RETIRAN INMEDIATAMENTE.
289d7e5b-5262-4b3f-6537-5a6fab00294f;SOLICITA PREMIOS PARA EL   V ANIVERSARIO  DE LA  ASOCIACION  VILLA  ALTO HUARCA.
1399c5e2-458c-852d-c55f-56267199b999;BECA EDDY MAGALY COA CHANCAYAURI
c69464ec-8147-9cc3-c77a-5c9e798f8134;SOLICITA  UN DIALOGO SOBRE  COMPROMISOS  PENDIENTES CON LA  FAMILIA.
587608be-7c3e-f14f-b8ef-564e8d139338;SOLICITA  FACILITACION PARA EFECTUAR UNA VISITA GUIADA A LAS INSTALACIONES DE MINERA ANTAPACCAY ASI MISMO AUDIENCIA CON GERENCIA PARA INTERCAMBIAR EXPERIENCIAS SOBRE LA NUEVA CULTURA Y OTROS.
5e3d4be4-7ecb-ad27-a9f5-596d61111a63;SOLICITA REMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JUNIO   A  SEPTIEMBRE DEL 2019.  ROYER  PAUCUALA YUPANQUI.
f4160215-4a9f-e84d-5826-5b061988780d;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE ENERO, FEBRERO, MARZO Y  ABRIL DEL 2018. IVAN MIKY MAGA•O CCAPA.
ec056007-cce4-4224-0073-5769effed6f7;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MARZO  Y  ABRIL DEL 2018.  ANITA YAULY YAULI.
68bdf1de-00df-0c0d-cdcb-592879eb01e9;SOLICITA  PAGO POR SERVICIO DE  REGADIO  DE CARRETERA  TRAMO ANDA•A - NEGROMAYO CORRESPONDIENTE AL MES DE NOVIEMBRE DEL PRESENTE.
fe6508ba-bda8-ba6b-eadf-55808535d695;"INVITA  A  TALLER  DE MATRIZ  DE INVOLUCRADOS  PARA EL PIP ""MEJORAMIENTO DEL SERVICIO DE EDUCACION EN EL INSTITUTO DE EDUCACION SUPERIOR  TECNOLOGICO  PUBLICO ESPINAR, EN EL DISTRITO DE  ESPINAR. LLEVARSE  A CABO EL DIA  VIERNES 27 DE ENERO DEL PRESENTE A•O,  A HORAS 09:30 A.M. EN LA SALA DE GRADOS DEL INSTITUTO."
e17333a5-205c-7462-3812-573a6ec8d196;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  MAYO DEL 2017. ROSA LUZ UMASI  TANCAYLLO.
b6153067-f1a2-7ca0-5790-5ce38fbff73d;NOMBRA PADRINO DE LA INAUGURACION DE  LA OBRA MEJORAMIENTO  AGROPECUARIO - C.C. HANCCOLLAHUA.
140e81fe-aa18-68dc-66ae-57464b6afebd;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE AGOSTO  DEL 2016. KATHERINE  GRISSEL  HUANCA  UMASI.
a0ab4073-8a99-8997-254d-556495cb66a9;SOLICITA PAGO DE BECA HILDA ANA LLAVE ANCCA
f2067dfd-e9d3-6e50-d600-5bea4e06eaea;SOLICITA UNA  REUNION  CONJUNTA CON CONTRATOS, DESARROLLO DE PROVEEDORES  Y  INDUSH S.A.C. PETICIONA  CONFIRMACION DE FECHA.
;NOMBRA  PADRINO DE  27  BUZOS 03  PARA DOCENTES, 06 BUZOS PARA •INOS DE PRONOEI Y  18  BUZOS  NI•OS DE PRIMARIA.  PARA  PARTICIPAR EN LA ACTIVIDAD  DEPORTIVA  ORGANIZADO POR LA  MUNICIPALIDAD.
40a2fb3c-6c3c-0986-d4fb-5a7bb4196525;LOS  8 SECTORES HACEN DE CONOCIMIENTO  QUE  TODOS RECHAZAN ROTUNDAMENTE LOS  ACTOS DEL  SR.  FLAVIO  HUANQQUE CCAPA  E  INDICAN QUE LOS 8 SECTORES  SE RETIRAN DEL POSIBLE MESA DE DIALOGO, HASTA EL PROXIMO A•O  2019, Y COORDINARAN CON EL  NUEVO PRESIDENTE.
b40e673d-a6cf-3ddd-a4ad-55e4616481b4;REITERA COMUNICACI‡N DEL 19 AGOSTO 2015, PARA TOMA DE DECISIONES Y SOLUCI‡N DE CONFLICTOS ENTRE AFECTADOS JUAN NU•ONCA SURCO E ISIDRO CUTI SAICO Y SU ESPOSA SILVIA QUSIPE GONZALES, POSESIONARIOS DE LOS TERRENOS ADQUIRIDOS POR LA EMPRESA.  VISITA A PREDIO SANY
8dd1d02e-22d2-3c65-76fb-55a587324df5;SOLICITA REEMBOLSO  DE  BECA DE ESTUDIOS - ABRIL 2016.   LUZMILA  SILVIA  CARLOS  QUISPE.
b67000c6-7972-388f-10a2-5aecad35fd08;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE ABRIL DEL 2018.  JHON M. CCAPA PHOCCO.
64e067e0-e710-d0de-f1bf-55b684f49196;SOLICITA REEMBOLSO DE  BECA  DE ESTUDIOS - ABRIL DEL 2016. ALVARO FARFAN  HUILLCA.
6665e40a-5b7d-bd8a-063e-56ba7368e82b;SOLICITA UNA  REUNI‡N  PARA TRATAR  SOBRE LA  CUARTA  GUARDIA  (PETICIONAN CONSIDERAR A  10 CAPACITADOS DEL A•O 2014).
3ffcf1ae-4442-9f14-cec8-55a57f9b4e22;BECA CARLOS MENDOZA SURCO AGOSTO 2015
f3d8956b-d6df-6722-985e-5ae93c936e97;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  AGOSTO Y  SEPTIEMBRE DEL 2018. ESTEFANY CHOQUEPUMA FERNANDEZ.
fe6508ba-bda8-ba6b-eadf-55808535d695;AUSPICIO XXXIV FESTIVAL CULTURAL Y VII FESTIVAL NACIONAL FOLKLORICO K'ANAMARKA 2015 20 JUNIO 2015.  DOCUMENTO IGUAL, DIRIGIDO A GCIA. GRAL. SE ENVIO A MARIA CECILIA.
894bb984-bb73-7f5e-7902-5afd065142a9;SOLICITA AUSPICIO ECONOMICO  PARA IV FERIA INTERCOMUNAL QQUEROCCOLLANA  - 2018.
6ab4011a-5510-8db6-7d67-5a174a580b35;SOLICITA  APOYO ECONOMICO PARA EL PAGO INTER SECTORIAL  ANUAL POR EL SERVICIO  DE CUSTER  DE LA EMPRESA  EMTSSNAH S.A.
d81f2faa-ba1c-ba90-7a3d-556495d6b657;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MAYO  DEL 2017. RAQUEL  KARINA CACERES  UMASI.
e98cd138-75fc-49d2-4c03-5ad530e8f006;"NOMBRA PADRINO POR  EL ""L""   ANIVERSARIO  DEL  SUCME (BODAS DE ORO), LLEVARSE DEL 21 AL  24 DE ABRIL DEL 2019."
6665e40a-5b7d-bd8a-063e-56ba7368e82b;INVITA   Y NOMBRA  PADRINO DE LA V  FERIA  INTER SECTORIAL DE EXPOSICION AGROPECUARIA, COMERCIAL, ARTESANAL Y  POR EL ANIVERSARIO DE LA COMUNIDAD. LLEVARSE  A CABO  LOS DIAS 15  Y 16 DE SETIEMBRE DEL PRESENTE A•O.
afb58798-0b0a-b192-a2af-5a13a1dbbccc;SOLICITA  UNA  REUNION  PARA  ABORDAR  SOBRE EL TEMA DE  CUARTA  GUARDIA  Y LOS 40 CUPOS   SOLICITADOS.
ef4aa4d4-dd5c-853f-9c7a-5aeca7b54873;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  SETIEMBRE, OCTUBRE  Y NOVIEMBRE DEL 2019.  WILLIANS  SAUL   CHIRME.
eb94a623-ef5c-1001-0e1d-55f997291254;Solicita reembolso de  beca de  estudios abril del 2016. MARIA MAGDALENA LLAVE  CHACCA.
;
9b59077b-e97e-1c50-c9c3-56c7b61864cd;" CONVOCA  AL COMITE  MULTISECTORIAL  A SESION  ORDINARIA N¯ 10, PARA  EL DIA 22 DE  SETIEMBRE  DEL 2016, A HORAS 10:00 A.M. LUGAR INSTITUCION •AUPAY   PARA TRATAR  LA SIGUIENTE  AGENDA:
1.- DEFINIR  SECRETARIA  DE COMITE 
2.- DEFINIR  FECHA DE EJECUCION  DE LOS PROYECTOS  DE INFRAESTRUCTURA 
3.- TOMAR DECISION  DE  IDEAS  DEL PROYECTO, EDUCACION   Y TERCERA EDAD."
9fb2c17d-e75d-e198-456a-588921274352;SOLICITA APOYO ECONOMICO PARA  PASANTIA  A  LA CIUDAD DE  CAJAMARCA.
dea7f0ba-6a10-6d6b-784e-556495064b1d;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE SEPTIEMBRE DEL 2018. FRANK ELVIS CHUCTAYA RAMIREZ.
4a5ac926-cf41-061a-ed06-5ad8e5639b12;SOLICITA  02  VAQUILLONAS  PARA LA PARRILDA DE LA  FERIA COMUNAL 2018.
9f6a755a-caec-62b0-c0d6-55a57f15598a;DESACUERDO QUE COMBI ENTRE AL PARADERO ENTRE FAMILIAS TANCAYLLO Y UMASI, NO SON SOCIOS DEL SECTOR, SOLO PAGA S/4,000.00 Y S/.3,000.00 PARA A JUNTA DIRECTIVA.  EL CAMI‡N QUE HACE SERVICIO TRANSPORTE ANIMALES, NO QUIERE LLEVAR NI A SUS ANIMALES NI SU CARGA Y ADUCEN IMPACTOS AMBIENTALES, POR OPERACI‡N, VIBRACI‡N VOLADURA, PROVOCAN CAIDA DE CACHUNDES RAJADURA VIVIENDA, ABORTO Y MONTANDAD ANIMALES.  SE HIZO LLEGAR ESTE DOCUMENTO EN F÷SICO A NATALY 18 JUN 2015
fe6508ba-bda8-ba6b-eadf-55808535d695;INVITA  A  PARTICIPAR DE LA REUNI‡N MESA TêCNICA DE DIALOGO EN LA PROVINCIA DE ESPINAR ? CUSCO, EL CUAL SE  LLEVARA EL D÷A MARTES  15  DE NOVIEMBRE  DEL PRESENTE A HORAS  05:00 PM, EN AUDITORIO DE LA  MUNICIPALIDAD  PROVINCIAL DE ESPINAR, DANDO ATENCI‡N AL OFICIO N¯ 0727-2016-PCM-ONDS DE LA OFICINA  NACIONAL DE DIALOGO Y SOSTENIBILIDAD DE LA PRESIDENCIA  DE CONSEJO DE MINISTROS ?PCM.  EN EL CUAL SE  CONSTITUIRµ  UNA  DELEGACI‡N  CONFORMADA POR REPRESENTANTES DE LA OFICINA NACIONAL DE  DIALOGO Y SOSTENIBILIDAD DE LA PRESIDENCIA DEL CONSEJO DE  MINISTROS,  DEL MINISTERIO DE  TRANSPORTES Y COMUNICACIONES, MINSA, MINEM, MINAN, MINAGRI, PARA SOSTENER  DICHA REUNI‡N.
7cb356ef-b355-c8d9-00c3-55a464128977;SOLICITA  PRESUPUESTO PARA PARTICIPAR  EN LA  OLIMPIADA  NACIONAL  ESCOLAR  DE MATEMATICAS 2019.
25d8c592-c472-6285-3e5f-55649538d2a2;SOLICITA  APOYO PARA  LA  XIX FERIA NACIONAL,  XXXVIII  FERIA AGROPECUARIA,  AGROINDUSTRIAL, ARTESANAL  Y TURISTICA  ALTO PICHIGUA  2018. 
fe6508ba-bda8-ba6b-eadf-55808535d695;INVITA A SESI‡N DEL COMITê DE GESTI‡N 8¯ Y 9¯ APORTE DEL CONVENIO MARCO DE LA PROVINCIA DE ESPINAR, 25 SETIEMBRE 5:00 P.M.
1569c593-d309-88cb-941a-5591f7668b82;14/07 la familia Ccapa del sector Paccpaco Alto HuancanÇ se acerc¢ a la presa Camacmayo (18 personas) a parar los trabajos de plan de cierre que se llevan a cabo en dicha presa por parte de la empresa Full Terra debido al despido de Marcelo Ccapa Cuti el cual manifest¢ que su despido hab°a sido injusto y quer°a conversar con el actual gerente para ver su caso. Para disuadirlos se les record¢ que esa no era la manera de hacer llegar sus reclamos y que se iba a pactar una reuni¢n entre su persona y la UGS asignada, aceptando y retir†ndose del lugar sin mayor inconveniente dejando continuar los trabajos de plan de cierre que se llevan a cabo en la presa.
55d2db02-47c6-361b-3194-55f9f3cfecb9;"SOLICITA AUDIENCIA BILATERAL ADUCEN DESPLANTES A LA EMPRESA ""TRANSPORTES JUTO EIRL"" ADJUNTA CARTAS ANTERIORES DIRIGIDAS A GCIA. RR.CC.  ESTA CARTA SE ENVI‡ X E-MAIL A VICTOR MANSILLA C,C, A GONZALO OPORTO"
d5fff46b-5888-aeb6-bd1f-57638440770f;SOLICITA APOYO PARA SOCIALIZACION DEL PROYECTO  JATTARANA  SAN  MARTIN. LLEVARSE EL 02 DE  SEPTIEMBRE DEL PRESENTE.
;SOLICITA  UNA ENTREVISTA, PARA TRATAR SOBRE UNA DONACION DE  TERRENO. ASI MISMO HACE DE CONOCIMIENTO SOBRE UN TERRENO EN VENTA.
90aa50aa-9877-5466-4465-5564955db14b;SOLICITA ELABORACION DE  PERFIL DE PROYECTO PARA UNA NUEVA  CONSTRUCCION DE SALON COMUNAL
29b176a8-f1a8-0c2c-f6de-55e4de2a30cf;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE OCTUBRE  A  DICIEMBRE DEL 2019. CLAUDIA C. HOLGUINO CHULLO.
8b941d8c-c5d3-4635-8688-55a4675c3500;SOLICITA  APOYO  ECONOMICO PARA  PREMIOS DE ALUMNOS  DE LA  I.E.  CON  COSTEAR  LOS  EVENTOS  A REALIZARCE POR  SU CXVII   ANIVERSARIO .
bb415e94-8d26-fbb1-80b5-583dffe1e85e;SOLICITA  REPOSICION DE   AGUA  DE LOS   CANALES DE  RIEGO  TORO  HUA•UNA,  VISTA ALEGRE DEL SECTOR  SAN  JOSE.  POR LO CUAL  SOLICITA   DIALOGO Y INSPECCION DE   SITIO CON  TODOS LOS  BENEFICIARIOS.
609c9fb9-fce5-f8d7-4e04-562e4f13a8fd;RESPONSABILIZA A LA EMPRESA PARA RESARCIR DA•OS, PERJUICIOS Y PRONTA SOLUCI‡N, QUE EL µREA DE INGENIER÷A HA HECHO DESTROZOS EN SU PARCELA SIN NINGÈN CONOCIMIENTO NI AUTORIZACI‡N DE SU PERSONA, EFECTUANDO MOVIMIENTO DE TIERRA CON TRACTOR ORUGA, INCLUSO FUNCIONARIOS FUERON AL D÷A SIGUIENTE COMPROMET÷êNDOSE A SOLUCIONAR Y A LA FECHA NADA.  MANIFIESTA QUE EL 13 OCT 2015 SUFRI‡ INCENDIO EN LA COMUNIDAD HUISA SECTOR CHIPTA COLLPA.  SU GANADO YA CAY‡ AL TERRENO FANGOSO.  SOLICITA APOYO CON FORRAJE 
bf710da6-1036-d61b-d3c2-58ddaca2845a;SOLICITA  APOYO CON UN ENTRENADOR, PARA REPRESENTAR EN COPA PERU EN DISTRITO DE PALLPATA.
bf710da6-1036-d61b-d3c2-58ddaca2845a;SOLICITA  DONACION  DE MADERA EN DESUSO PARA LE•A.
7870a570-f733-0bf0-ebb5-55a5b289abdc;SOLICITA  APOYO CON CALAMINAS, ROLLIZOS  Y CINTAS PARA LA CONSTRUCCION  DE  SU CASA  QUE  FUE  REUBICADO  INDICA QUE  NO CUENTA CON HABITACION PARA  VIVIR.
d5fff46b-5888-aeb6-bd1f-57638440770f;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE OCTUBRE DEL 2017. GIOVANA  TAIPE ESPINOZA.
d496e0b3-c12a-9498-d9c1-558cb96980b7;SOLICITA REUNION LA CON C.C. ALTO HUANCANE TEMAS DE MEDIO AMBIENTE 
;INFORMES DE MONITOREO HIGIENE OCUPACIONAL HUMEDAD, TEMPERATURA, RUIDO, CALIDAD DE AIRE GERENCIA RELACIONES COMUNITARIAS 2015
5c44145b-327c-59b8-be4b-59655684cd1a;SOLICITA  APOYO  CON ESTIMULOS  Y PREMIOS PARA EL CAMPEONATO VERANO - 2019.
67414b86-1b18-8f53-0f1e-587d4d343cc4;SOLICITA   COLABORACION PARA FESTEJOS DE DIA DE LA MADRE LLEVARSE A CABO EL DIA 14 DE MAYO DEL  2017.
140e81fe-aa18-68dc-66ae-57464b6afebd;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE ENERO  DEL 2020.  KATHERINE  G.  HUANCA  UMASI.
7bb924a2-c144-d135-65fc-579691705b5b;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JULIO  Y  AGOSTO DEL 2018
5da7fe3d-c09e-38b0-1d06-5c3fc2548ec4;CONVOCA A  SESION ORDINARIA DEL COMITE DE  GESTION.
154f18f5-bfc2-18b3-6b8c-57689ce8c949;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JUNIO Y JULIO DEL 2019.  DIANA  ROCIO HUANQUI PINO
ae966be5-4b74-b738-fc7b-55f9fbac6ff9;SOLICITA  APOYO PARA  IMPRESION DE 01  MILLAR DE  REVISTA TECNO LIDER  DEL  IESTP - ESPINAR.
1d045aef-dda2-55e3-824e-5972496b7c02;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MAYO DEL 2019. ABEL LUPO  CCAPA.
98534c89-b4a3-337a-b84e-586d8423d433;REITERA SOLICITUD  DE  REUNION CON LAS GERENCIAS, PARA  ESTABLECER   Y  RESOLVER  EL  ASPECTO  LABORAL.
36accac3-f1dc-dc63-0e72-55a53468f6e1;SOLICITA PAGO POR  SERVICIO DE  REGADIO, CORRESPONDIENTE AL MES DE  AGOSTO DEL PRESENTE  A•O.
6665e40a-5b7d-bd8a-063e-56ba7368e82b;SOLICITA  DONACION DE  LE•A PARA  EL ANIVERSARIO DE LA COMUNIDAD.
2be26005-14d0-0989-c0c3-59829ded519e;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE AGOSTO DEL 2018.  VICTOR ROGER UMASI HUILLCA 
